,Computer Architecture,Programming Skills,Project Management,Communication skills,Openness,Conscientousness,Extraversion,Agreeableness,Emotional_Range,Conversation,Openness to Change,Hedonism,Self-enhancement,Self-transcendence,Role
9882,0.9341859532510728,0.31721692754046615,0.19124562865685857,0.7983415364721129,0.8237241510425114,0.3077112095516885,0.22575606459272102,0.05887789085037365,0.18119791756404324,0.3459133627173988,0.31673902138178933,0.33257126500484213,0.8228344218393111,0.3339302698520801,Graphics Designer
9883,0.47337431041329503,0.901156384911809,0.6840829364638898,0.28638275341550234,0.5150037890214139,0.3124668059280822,0.9846821897792025,0.8869350267595535,0.5723825958886118,0.7133453224071735,0.8865961877213301,0.7534969389406546,0.46970613222112156,0.13391585189994804,Business Analyst
9884,0.3271007235650356,0.15991583064041526,0.7459203504925696,0.3325682396439259,0.3539924596243944,0.5869384961057977,0.6628945091927836,0.9742181859915372,0.8639230092598456,0.8748780446384815,0.045876351520939274,0.42181017229151063,0.9009608893042472,0.3604423502336588,API Specialist
9885,0.6067550764848044,0.9124440676530762,0.8571222658044411,0.8872226531789371,0.045241604112290945,0.4221776194214747,0.032521111893054955,0.6730954253184069,0.8629106410291568,0.3453419679205505,0.38125859062400425,0.11290058727305163,0.548998809620896,0.3626912887226754,Project Manager
9886,0.05487241551477784,0.42279566008388114,0.0407427689051183,0.37579700044909237,0.24268892532543573,0.6130400682774196,0.6414278233756594,0.933656522309247,0.6199245974070784,0.44785185781374237,0.6058044546968951,0.1358392146206111,0.7192133260098278,0.30693808826484126,Application Support Engineer
9887,0.20147249312367055,0.4617849330418654,0.9492323394162491,0.5798768769400862,0.6879542282089139,0.08365580403117234,0.9423318827770334,0.5925747884838883,0.7466408209279569,0.9258207498327943,0.5192187310446653,0.7793344857758069,0.853580388642877,0.5890786741306243,AI ML Specialist
9888,0.6005206969534709,0.8825551107567562,0.7360564963528277,0.9735483696205521,0.5937858302813317,0.968939233363614,0.22409709331574212,0.5076540034339723,0.8680089762722799,0.20281656632196587,0.11461559443673897,0.6496575776817161,0.9337491790193203,0.4671867060755195,Database Administrator
9889,0.3556651345126206,0.3141796470703698,0.9756425490033306,0.7442620576011316,0.4537834019703042,0.17226090431804886,0.6667995839195451,0.3772844285243837,0.6237221061786267,0.6761237726911642,0.9842914067755046,0.4225914679614895,0.9905584378083585,0.633156338269313,Project Manager
9890,0.25884430020155735,0.9056141428600151,0.15444961263342094,0.1260692381364652,0.32791715821334255,0.30789873517265,0.573348496421726,0.729069532399173,0.05747128770114218,0.7349121211363344,0.8023426695853236,0.9043020880634387,0.7318637641713883,0.5994015057437151,Helpdesk Engineer
9891,0.17042067740895694,0.5157186373149857,0.09587455339147055,0.18376867455475698,0.18862023418855633,0.1433838681360975,0.9431080130740971,0.7286172410133693,0.6214825661399338,0.27116954582052843,0.13983211795400918,0.9640508057763578,0.26821300586628183,0.9896958317578604,Helpdesk Engineer
9892,0.16190521420333104,0.5433098066885896,0.23205382188686086,0.49735439504910095,0.20564197091878245,0.21872917795262337,0.4337211688409578,0.8939882800251994,0.867522386525192,0.8748857277984583,0.33844596247910064,0.06764446661967505,0.4989926911342891,0.548951691479838,Application Support Engineer
9893,0.8606133043370002,0.9394919978749043,0.6944474416034325,0.09744936105705948,0.979113138466186,0.6345772148800238,0.4727847696304389,0.09253183962548128,0.2802520407608552,0.6481111699712546,0.4129960189239078,0.4080177618680326,0.29995839212043085,0.2735266450279549,API Specialist
9894,0.4919136355538424,0.08505122840282142,0.7298091936876719,0.37411187234089294,0.14019603028276528,0.6006628844083511,0.09257456770759376,0.42841163980715846,0.5803280487692962,0.8494202658129236,0.2679756840605747,0.7308108686463443,0.13795049337032794,0.789561160463924,Business Analyst
9895,0.42372229571141484,0.48545198141656587,0.8581530053623,0.5157243450085828,0.9136366138671627,0.15010759293492748,0.03416927890946042,0.8339142405404762,0.9142535167454037,0.8760653182964291,0.5269129120368528,0.4612168074369555,0.0632946064398322,0.3141329963458678,Cyber Security Specialist
9896,0.013714049459232602,0.6730062078862623,0.6366344663327892,0.670023580384356,0.4938390677832789,0.4910488508455053,0.6091571078220791,0.23223947765568875,0.09368795497835292,0.8054316305164598,0.625722970687268,0.6625414108898044,0.674122489780614,0.948370777617055,Business Analyst
9897,0.5126629465487448,0.7931934066421098,0.07535128618966513,0.5461161841620181,0.6975478410829156,0.6923115103186895,0.5772608202415501,0.9036365223050634,0.5827457204297509,0.2619191171335815,0.0004954935432737173,0.18208867724848254,0.3628451626086986,0.14296232635432193,Information Security Specialist
9898,0.046027398590017476,0.3108662364557119,0.4375413958033363,0.5412069453788261,0.24163707433376302,0.7542605582600393,0.5896953491915851,0.6293118850901916,0.7118038493039325,0.9444894047737592,0.7963152483766406,0.2598705643977425,0.500968998700477,0.8597334812302626,Networking Engineer
9899,0.40955567551839855,0.8599621126609682,0.8342860574903909,0.10665326338417791,0.16268629660432254,0.6407468120401709,0.4295585256570956,0.7504718297273415,0.2575319598301139,0.8331501949448527,0.5240481152139951,0.025325418113395615,0.8092565020469701,0.9232060449840637,AI ML Specialist
9900,0.07717790846746087,0.6364011001964158,0.9438489400261827,0.9758658916422375,0.49374581981056886,0.2333841077372334,0.6826916297605728,0.8291997358197536,0.45566263353028635,0.4715582510066969,0.5045289712078821,0.2229290459802611,0.2922423059846412,0.7552307300077757,Project Manager
9901,0.4333856695992351,0.7733927869767407,0.9475101691281689,0.7917080538683348,0.9037890248795352,0.6485672921569396,0.39830900264823466,0.8520375763923065,0.8096067455783357,0.833785320593664,0.13751328420920672,0.20270820548184076,0.9415872956476304,0.26474260077280043,Software tester
9902,0.30877200801590865,0.366756597202871,0.8694265851876851,0.5891313061228659,0.9157801257782298,0.8976251631900527,0.810934655942889,0.6072127905237177,0.1593111159299424,0.7769618551084044,0.26287352129335795,0.16386550945546974,0.9190849560724699,0.5621267209097262,Graphics Designer
9903,0.11531094688817844,0.1254556398789074,0.4657401637720857,0.9040351035713764,0.3389115533870569,0.9571403764577312,0.7767391224375828,0.8437474379999202,0.8336634786759957,0.6071804121881154,0.3901646245182526,0.40786736634860565,0.4852232125734657,0.8785909415900639,Technical Writer
9904,0.09955437167137293,0.6328837139594977,0.6136990344314469,0.1548271542239239,0.23891222658147926,0.801817510594103,0.9706634646359812,0.7720405529168737,0.6774131294879631,0.39059738304207814,0.019794083931743756,0.3059972113069932,0.9215210828247742,0.2572366570436483,Business Analyst
9905,0.4972205697136378,0.6328420009567809,0.11999292292789099,0.1467480835850108,0.1481136700160458,0.875921983840791,0.8255736460142782,0.9358549874039496,0.2796944287876012,0.6307750628649149,0.9172399795940106,0.7132646015739414,0.6117246546099006,0.3922072251171679,Project Manager
9906,0.1841008860370702,0.9270832589343114,0.7348274197745369,0.5300060106707883,0.343335781982826,0.8466663039407191,0.02975459323327001,0.5873584322454208,0.5246176887129788,0.9010447809200245,0.34971908259642637,0.8393536554274353,0.7272511390105298,0.2997779369276291,Technical Writer
9907,0.46054027478977444,0.8447150832776867,0.5329886204841519,0.07767054901443915,0.024138433479768295,0.5524099313856773,0.26780942126049134,0.324025460230706,0.13048415811767322,0.3393970483791635,0.271986460256358,0.5288799868762051,0.21208880488459625,0.8951212759511972,Customer Service Executive
9908,0.2636762873964328,0.602184835380555,0.7028975953482951,0.2908524161240812,0.3953006661710403,0.4510825850011907,0.7281709657528952,0.2681527452128182,0.11329457366485729,0.31443589694535,0.5156845299403237,0.5729278687217907,0.8824451473638617,0.48807928083511465,Technical Writer
9909,0.6757379218277705,0.46416672313881135,0.5936457506127978,0.5933625467742952,0.5476689446276234,0.6924006483956916,0.7314206735549099,0.4896687363262421,0.20583060169320888,0.19449623606187993,0.3141558559519725,0.15423831294811685,0.843759511175114,0.8490655813493021,Networking Engineer
9910,0.8980246599445235,0.6676847526570434,0.25807419993924163,0.4031449906901229,0.890209725419521,0.5747103163057043,0.4499535858192747,0.17174909972481245,0.06889079815813692,0.9429457149152054,0.7533576979355909,0.3671382454167349,0.06867086823619395,0.8680904746174298,Application Support Engineer
9911,0.37958217450841814,0.843743920449941,0.6961848982165194,0.9502656279805208,0.9739251693327392,0.41747158254871375,0.24026376886708922,0.9520989203085463,0.9890251879399092,0.6666450894734279,0.6631525014427889,0.0345340357019307,0.14630717778490843,0.3750006151055121,Hardware Engineer
9912,0.4130062245472793,0.31516544848342076,0.45568279307963677,0.7814899260333121,0.6119051761485976,0.5354382515954302,0.8084681282611836,0.18006123688649867,0.9403405801433368,0.5935450907021563,0.012925552962854026,0.05414502922893838,0.6869711269949538,0.6978382006655887,Software tester
9913,0.2722505725399367,0.5220412996939174,0.2745412192418475,0.5438605227307619,0.38381437728983636,0.614321401607169,0.5289774278359942,0.4646956957345991,0.5927078888906412,0.1405897913867039,0.4446804064340323,0.5988131410296125,0.42076251382988306,0.5187266120902588,Technical Writer
9914,0.6464450141648154,0.09203839346401432,0.9195734227686095,0.8008859098860397,0.730018221433211,0.6656685769303662,0.31989283192188167,0.7436484373862395,0.09316000863926044,0.5419364650954445,0.5823868343757516,0.8088349533868316,0.6286565042925631,0.9267921727111037,Information Security Specialist
9915,0.6325190735403602,0.8997418630369649,0.1727965756366524,0.8935409697980402,0.740638074697869,0.738289360978542,0.8169222670002729,0.021895495384207764,0.7566425164533711,0.43590997285849764,0.3571029363696169,0.028586778571641713,0.36790328115167314,0.8920560002784288,Networking Engineer
9916,0.3499304151326075,0.3385298605615762,0.44605286094883023,0.7984032915475792,0.8915917189258316,0.30679153260990655,0.7504946735041597,0.8579301878725687,0.6610988784638844,0.30215811288408956,0.4614545571255737,0.2188260364230925,0.7359487470164675,0.7772336810799543,Business Analyst
9917,0.17608026789666376,0.9046751116923594,0.7876262478294355,0.5471996383788493,0.7021687512783303,0.7180317647946084,0.36209144845069874,0.09951303179995863,0.058504224561740203,0.6020832597242932,0.9161852670015287,0.07040207052640524,0.5441101565945692,0.6360905915076686,Networking Engineer
9918,0.14113767021429136,0.3870740694857343,0.23451319532571213,0.5431943053228675,0.09228250010937256,0.060270321266957305,0.2237071611204423,0.0913955558306675,0.7163712349991794,0.0170255961659298,0.3777553295064958,0.6062068610887968,0.03567467439251837,0.047215823500226906,Networking Engineer
9919,0.29898029105847745,0.04016712787080312,0.3793724913114207,0.31133723135911207,0.7604958034254491,0.636395146573193,0.5297814052720066,0.8365747477319025,0.6309885939629856,0.7103131078088726,0.01324881995688898,0.6468395507628085,0.9323773719716634,0.456982791443047,Database Administrator
9920,0.7614585998668688,0.0069324867474884755,0.41302942774051365,0.9913431335447744,0.4525378243421143,0.16655101432360464,0.8455711247550093,0.3032253713497436,0.9032558916155019,0.2959496091389153,0.6514998369755778,0.8206733418274657,0.30357502290767335,0.6079032006143218,AI ML Specialist
9921,0.44936562011273384,0.2314758997935863,0.3467663648024576,0.47555254698457994,0.053153692950133835,0.030893958873753458,0.2564176421678329,0.5730453046445992,0.6913702213555929,0.2805716326278115,0.5169298786224802,0.009674082065847744,0.9335157885119619,0.55438018655642,Project Manager
9922,0.596768864003342,0.7351820713641017,0.19007114893405075,0.7989378095434357,0.8871227368440362,0.7148335458685555,0.5966769281926,0.6615595559787297,0.6063282927314719,0.7354621121549191,0.35122105082509625,0.944405331321121,0.404997075592308,0.6580465784778748,Business Analyst
9923,0.9568312641435286,0.36195648795320223,0.20999944509443302,0.42828954382807605,0.022900524456269444,0.053685259588164946,0.5042746177953675,0.9436125253138083,0.3355550412581403,0.3523785407117953,0.1305786179102788,0.7340845502858235,0.6766821604771366,0.6949000427441231,Graphics Designer
9924,0.4965692667209912,0.7751212577359242,0.9380955070758192,0.8496384617994861,0.06059762508130262,0.3400143972708315,0.22310121787732595,0.5747087941517911,0.18843878533767522,0.8740935837412815,0.07542475000391302,0.8464797725371155,0.5002059755835245,0.3396838425337243,Graphics Designer
9925,0.750398455201729,0.16342120644619296,0.1430461986647541,0.07540754276170802,0.7805864745760063,0.27003731323927205,0.7664317659195732,0.39704393994942666,0.22561752196989382,0.7537999055303444,0.7460987945380871,0.478837807300608,0.5837412934681439,0.7706841546596281,Customer Service Executive
9926,0.8722645066198845,0.25931186158797714,0.6979747346088048,0.6883157657220347,0.7031416892180453,0.588760532354229,0.21597633088149115,0.029335076636115898,0.5616501804560625,0.7293890652532213,0.8795748048916393,0.5226375765785114,0.24479411782011928,0.6429593332887401,Technical Writer
9927,0.21571610612307857,0.8862088383332866,0.3912545569792054,0.36630906699861854,0.10974827714533453,0.5381125987425216,0.8566668961459154,0.6528882880953978,0.20557256131107704,0.8871769687622831,0.09227067418919177,0.5260859219092179,0.0893542166836987,0.1508814038090095,Software tester
9928,0.25528970417836894,0.39655922500413465,0.43580135392342256,0.03757941370298967,0.27478413006063107,0.6621809208423265,0.42569579178450057,0.8432378367449533,0.9060084102163645,0.8635485099470079,0.6799325865393008,0.1802920070795011,0.40257957456272664,0.431734410915371,AI ML Specialist
9929,0.2961707619213503,0.9769339894059816,0.19792925960434182,0.3451634694028808,0.6120247876818548,0.671386742138265,0.31492870539496987,0.4119350116205498,0.35542806990108444,0.525740555185122,0.6575378148070599,0.014613322540230733,0.7236340537766212,0.8500192299836217,AI ML Specialist
9930,0.7911551950186967,0.5964958445477428,0.8874879700910228,0.17355513009300128,0.8476780769887337,0.14707147186388436,0.7670061176636533,0.5975500274615336,0.40702595641495465,0.5209393752652395,0.3149468832532579,0.8396739736499554,0.589559885392171,0.5039225246719263,Technical Writer
9931,0.7510565969358811,0.7643235707325098,0.17688153484918057,0.8245916962301809,0.21392397262046114,0.1528568200612811,0.8941978613334826,0.8929491939052209,0.7987453593664823,0.2501786012586271,0.4952771755881519,0.8983354311358436,0.846543166741095,0.7073950809485168,API Specialist
9932,0.49597804865190576,0.4337235763402738,0.6536278029005392,0.5544400620299165,0.7174351815054238,0.0012272581324154208,0.6785249383901419,0.575444531093949,0.4077439581288703,0.7469907694133033,0.972432204919356,0.5060062794676384,0.6862958073130502,0.1961083988757486,API Specialist
9933,0.4487622921953641,0.25756877476777407,0.5725046279772329,0.7741696029261133,0.2982461983200091,0.42638185798762884,0.33519260460856526,0.5217161183970738,0.6295589011119296,0.8655897921239231,0.2606893800200526,0.9720620262678726,0.4793150667232762,0.42538889069603225,Application Support Engineer
